patient,question_number,question,question_type,source_cutoff,route_v4,readiness,expected_sources,retrieved_sources,relevant_sources,expected_count,retrieved_count,relevant_count,v2_recall,v4_precision,v4_recall,coverage_delta_vs_v2,item_count,evidence_item_count,historical_item_count,mandatory_support_evidence_count,correction_evidence_count,dependency_item_count,state_without_evidence_count,null_canonical_count,future_leak_count,current_superseded_count,token_count,route_budget,budget_pass,exact_source_fallback_present,rare_detail_fallback_present,correction_bundle_present,temporal_history_present,warnings
SYN-CSM-003,3,What changed on 8 April compared with baseline?,Trend reasoning,2026-04-08T23:59:59+05:30,temporal_state,ready,"[""2e5d3648-597e-411c-b723-855519bef763"", ""3b2423e5-90d3-4fd0-8c34-b3ce66384bfc"", ""6848f914-7c9f-46e8-b100-f5f03b1a3825"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]","[""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""4e13f76b-deab-47b5-94a0-d13b01eea584"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""6848f914-7c9f-46e8-b100-f5f03b1a3825"", ""c841df57-92ee-483d-9468-72d67a2bb245""]","[""6848f914-7c9f-46e8-b100-f5f03b1a3825""]",4,8,1,0.0,0.125,0.25,0.25,14,8,1,6,0,0,0,0,0,0,2227,2400,True,False,False,True,True,"[""CSM v4 route=temporal_state; selected 14 items from 26 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,4,What clinician-directed treatment change was recorded on 9 April?,Medication reconciliation,2026-04-09T23:59:59+05:30,temporal_state,ready,"[""1168f26a-2c89-4a9b-b0cb-df66c398b14c"", ""2e5d3648-597e-411c-b723-855519bef763"", ""b0d44139-ad1c-4e92-9234-77dcd2670020"", ""b3f88a6b-d276-4fb3-98c2-e0720df56ade""]","[""2fb589b0-57c2-4fe2-8a67-45b2971965b0"", ""4e13f76b-deab-47b5-94a0-d13b01eea584"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""c841df57-92ee-483d-9468-72d67a2bb245"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99""]",[],4,8,0,0.0,0.0,0.0,0.0,14,8,0,8,0,0,0,0,0,0,2080,2400,True,False,False,True,True,"[""CSM v4 route=temporal_state; selected 14 items from 30 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,5,"Before follow-up data existed, what should the treatment-response state be?",State lifecycle,2026-04-09T23:59:59+05:30,high_risk_review,ready,"[""1168f26a-2c89-4a9b-b0cb-df66c398b14c"", ""b3f88a6b-d276-4fb3-98c2-e0720df56ade""]","[""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""2fb589b0-57c2-4fe2-8a67-45b2971965b0"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""4e13f76b-deab-47b5-94a0-d13b01eea584"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""c841df57-92ee-483d-9468-72d67a2bb245""]",[],2,8,0,0.0,0.0,0.0,0.0,12,8,0,8,0,0,0,0,0,0,1721,2000,True,False,False,True,True,"[""CSM v4 route=high_risk_review; selected 14 items from 22 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,6,Which note arrived on 12 April but describes an event on 2 April?,Late-arriving evidence,2026-04-12T23:59:59+05:30,temporal_state,ready,"[""145a1a47-3231-43a9-8d23-24880122e956"", ""794e0df8-a91c-4368-91ca-26302a4693e7"", ""b49068f1-f11d-4e17-98fe-3fe15e5d43fe""]","[""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""4e13f76b-deab-47b5-94a0-d13b01eea584"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""2fb589b0-57c2-4fe2-8a67-45b2971965b0"", ""c841df57-92ee-483d-9468-72d67a2bb245"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""145a1a47-3231-43a9-8d23-24880122e956""]","[""145a1a47-3231-43a9-8d23-24880122e956""]",3,9,1,0.25,0.1111111111111111,0.3333333333333333,0.08333333333333331,15,9,0,8,0,0,0,0,0,0,2261,2400,True,False,False,True,True,"[""CSM v4 route=temporal_state; selected 15 items from 34 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,7,What rare detail is available only from raw evidence?,Rare-detail retrieval,2026-04-22T23:59:59+05:30,exact_source,ready,"[""2e5d3648-597e-411c-b723-855519bef763"", ""794e0df8-a91c-4368-91ca-26302a4693e7"", ""b0d44139-ad1c-4e92-9234-77dcd2670020"", ""b49068f1-f11d-4e17-98fe-3fe15e5d43fe""]","[""145a1a47-3231-43a9-8d23-24880122e956"", ""2e5d3648-597e-411c-b723-855519bef763"", ""2eb49637-d46b-497e-9788-29ddb867d3bc"", ""b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""096b4cd5-8eab-4982-afb8-0265219546aa"", ""b3f88a6b-d276-4fb3-98c2-e0720df56ade"", ""125c4ac3-3e2a-4a60-8b87-d8ca4359bf17"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""2fb589b0-57c2-4fe2-8a67-45b2971965b0""]","[""2e5d3648-597e-411c-b723-855519bef763""]",4,10,1,0.2,0.1,0.25,0.04999999999999999,10,10,0,0,0,0,0,0,0,0,1999,2000,True,True,False,True,True,"[""CSM v4 route=exact_source; selected 10 items from 33 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,8,Should the retracted syncope statement influence the current follow-up priority?,Retraction handling,2026-04-15T23:59:59+05:30,correction_state,ready,"[""096b4cd5-8eab-4982-afb8-0265219546aa"", ""125c4ac3-3e2a-4a60-8b87-d8ca4359bf17"", ""bd52d72e-42e5-4bc0-8fc4-f2ab9ba3d838""]","[""2fb589b0-57c2-4fe2-8a67-45b2971965b0"", ""b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""4e13f76b-deab-47b5-94a0-d13b01eea584"", ""125c4ac3-3e2a-4a60-8b87-d8ca4359bf17"", ""c841df57-92ee-483d-9468-72d67a2bb245"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""096b4cd5-8eab-4982-afb8-0265219546aa"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""bd52d72e-42e5-4bc0-8fc4-f2ab9ba3d838"", ""1168f26a-2c89-4a9b-b0cb-df66c398b14c""]","[""096b4cd5-8eab-4982-afb8-0265219546aa"", ""125c4ac3-3e2a-4a60-8b87-d8ca4359bf17"", ""bd52d72e-42e5-4bc0-8fc4-f2ab9ba3d838""]",3,12,3,0.25,0.25,1.0,0.75,14,6,2,6,5,0,0,0,0,0,2364,2400,True,False,False,True,True,"[""CSM v4 route=correction_state; selected 14 items from 37 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,9,What does the 22 April follow-up show?,Latest valid fact,2026-04-22T23:59:59+05:30,temporal_state,ready,"[""7150c3ef-7db1-4ff9-8b4b-2916508588db"", ""b3eb3e0e-326f-4de4-91dd-81b5f76e84f8""]","[""2eb49637-d46b-497e-9788-29ddb867d3bc"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""4e13f76b-deab-47b5-94a0-d13b01eea584"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""2fb589b0-57c2-4fe2-8a67-45b2971965b0"", ""c841df57-92ee-483d-9468-72d67a2bb245"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b""]",[],2,9,0,0.3333333333333333,0.0,0.0,-0.3333333333333333,15,9,0,9,0,0,0,0,0,0,2236,2400,True,False,False,True,False,"[""CSM v4 route=temporal_state; selected 15 items from 42 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,10,How should the treatment-response state change after 22 April?,Memory update,2026-04-22T23:59:59+05:30,high_risk_review,ready,"[""1168f26a-2c89-4a9b-b0cb-df66c398b14c"", ""7150c3ef-7db1-4ff9-8b4b-2916508588db"", ""b3eb3e0e-326f-4de4-91dd-81b5f76e84f8"", ""b3f88a6b-d276-4fb3-98c2-e0720df56ade""]","[""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""2fb589b0-57c2-4fe2-8a67-45b2971965b0"", ""4e13f76b-deab-47b5-94a0-d13b01eea584"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""2eb49637-d46b-497e-9788-29ddb867d3bc"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b""]",[],4,8,0,0.0,0.0,0.0,0.0,12,8,0,8,0,0,0,0,0,0,1722,2000,True,False,False,True,True,"[""CSM v4 route=high_risk_review; selected 14 items from 33 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,11,Which states depend on the rate-control state?,State dependency,2026-04-22T23:59:59+05:30,dependency_state,ready,"[""1168f26a-2c89-4a9b-b0cb-df66c398b14c"", ""3b2423e5-90d3-4fd0-8c34-b3ce66384bfc"", ""6848f914-7c9f-46e8-b100-f5f03b1a3825"", ""7150c3ef-7db1-4ff9-8b4b-2916508588db"", ""b3eb3e0e-326f-4de4-91dd-81b5f76e84f8"", ""b3f88a6b-d276-4fb3-98c2-e0720df56ade""]","[""2fb589b0-57c2-4fe2-8a67-45b2971965b0"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""2eb49637-d46b-497e-9788-29ddb867d3bc"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""4e13f76b-deab-47b5-94a0-d13b01eea584"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""c841df57-92ee-483d-9468-72d67a2bb245"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b""]",[],6,9,0,0.0,0.0,0.0,0.0,15,9,0,9,0,0,0,0,0,0,2175,2400,True,False,False,True,True,"[""CSM v4 route=dependency_state; selected 16 items from 33 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,12,Should the chat instruction to stop apixaban update the active medication state?,Pending-review awareness,2026-04-22T23:59:59+05:30,high_risk_review,ready,"[""031693a9-ceca-42a5-8d4b-553d210a488a"", ""0a0f0fff-5bf9-407e-a6d4-e671b5b32174"", ""0e036f69-7fd0-484b-a1a3-9ce436c67f56"", ""111efae3-6476-4dad-8575-be2095ee1cee"", ""122f0b1f-8caf-46fc-8d38-16fb9cf8e6b6"", ""1fbc3390-d3d4-4616-b981-7bbc45b95393"", ""2cbe9430-0596-46b0-bc42-ad3f8d55740e"", ""2fa83a8d-931c-42b1-91e6-3924d38291b4"", ""37f68dc4-4dea-41fb-a3a3-19e1b672abd5"", ""42ee8617-4afd-4414-a823-01e198163819"", ""565efb9f-22cf-4127-81fc-4594d3553bb5"", ""6cabcb7b-9954-4b2f-83b9-4b3cf43c5ced"", ""72f8249f-f6bb-4da7-a361-dd0205518b36"", ""75625872-b320-48bb-8897-3fe484ee8f7c"", ""828e307b-baa1-48e6-a587-3b65535d45a9"", ""8521c6e3-0dcc-42e6-b0cf-25d235ea7586"", ""901c9164-002a-4281-ae97-35db6630d433"", ""9592b817-d52e-4b4b-8199-3e37fe849af5"", ""9c5ec8f4-13b7-449a-92b2-68daf05db952"", ""9c96487e-d77b-4511-bb74-7e7fee4cc764"", ""9cfa46c9-0e9a-4a77-bcc8-60bc062625be"", ""True"", ""b8450c16-e083-4be9-98ad-ff89b2c5775b"", ""b9b7bb40-8d44-4ffb-a6c9-e8a0f5f48f80"", ""bb0b88ab-c5f7-4015-abfc-5b3a56a5787e"", ""c6fc1c74-0005-4823-a30a-43bae412e628"", ""cdec8720-55f0-47c8-9a1a-3ad872f336ad""]","[""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""2fb589b0-57c2-4fe2-8a67-45b2971965b0"", ""4e13f76b-deab-47b5-94a0-d13b01eea584"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""2eb49637-d46b-497e-9788-29ddb867d3bc"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc""]",[],27,8,0,0.0,0.0,0.0,0.0,12,8,0,8,0,0,0,0,0,0,1722,2000,True,False,False,True,True,"[""CSM v4 route=high_risk_review; selected 14 items from 33 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,13,Quote the exact rare functional detail from the baseline note.,Exact quotation,2026-04-22T23:59:59+05:30,exact_source,ready,"[""2e5d3648-597e-411c-b723-855519bef763"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]","[""2e5d3648-597e-411c-b723-855519bef763"", ""145a1a47-3231-43a9-8d23-24880122e956"", ""b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78"", ""b49068f1-f11d-4e17-98fe-3fe15e5d43fe"", ""2eb49637-d46b-497e-9788-29ddb867d3bc"", ""125c4ac3-3e2a-4a60-8b87-d8ca4359bf17"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""b3f88a6b-d276-4fb3-98c2-e0720df56ade"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""2fb589b0-57c2-4fe2-8a67-45b2971965b0""]","[""2e5d3648-597e-411c-b723-855519bef763""]",2,10,1,0.3333333333333333,0.1,0.5,0.16666666666666669,10,10,0,0,0,0,0,0,0,0,1999,2000,True,True,False,True,True,"[""CSM v4 route=exact_source; selected 10 items from 33 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,14,"Classify the follow-up priority after 22 April: urgent, routine clinician follow-up, or no follow-up.",Decision classification,2026-04-22T23:59:59+05:30,temporal_state,ready,"[""096b4cd5-8eab-4982-afb8-0265219546aa"", ""7150c3ef-7db1-4ff9-8b4b-2916508588db"", ""b3eb3e0e-326f-4de4-91dd-81b5f76e84f8"", ""bd52d72e-42e5-4bc0-8fc4-f2ab9ba3d838""]","[""2eb49637-d46b-497e-9788-29ddb867d3bc"", ""2fb589b0-57c2-4fe2-8a67-45b2971965b0"", ""4e13f76b-deab-47b5-94a0-d13b01eea584"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""c841df57-92ee-483d-9468-72d67a2bb245"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99""]",[],4,9,0,0.0,0.0,0.0,0.0,15,9,0,9,0,0,0,0,0,0,2236,2400,True,False,False,True,True,"[""CSM v4 route=temporal_state; selected 15 items from 42 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,15,"Before 22 April, could the system claim that treatment had improved symptoms?",Future-leakage trap,2026-04-21T23:59:59+05:30,temporal_state,ready,"[""1168f26a-2c89-4a9b-b0cb-df66c398b14c"", ""3b2423e5-90d3-4fd0-8c34-b3ce66384bfc"", ""6848f914-7c9f-46e8-b100-f5f03b1a3825"", ""7150c3ef-7db1-4ff9-8b4b-2916508588db"", ""b3eb3e0e-326f-4de4-91dd-81b5f76e84f8"", ""b3f88a6b-d276-4fb3-98c2-e0720df56ade""]","[""2fb589b0-57c2-4fe2-8a67-45b2971965b0"", ""c841df57-92ee-483d-9468-72d67a2bb245"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""4e13f76b-deab-47b5-94a0-d13b01eea584"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""145a1a47-3231-43a9-8d23-24880122e956""]",[],6,9,0,0.0,0.0,0.0,0.0,15,9,0,8,0,0,0,0,0,0,2261,2400,True,False,False,True,True,"[""CSM v4 route=temporal_state; selected 15 items from 37 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,16,What evidence should support an answer about improved treatment response?,Evidence-supported answer,2026-04-22T23:59:59+05:30,high_risk_review,ready,"[""1168f26a-2c89-4a9b-b0cb-df66c398b14c"", ""7150c3ef-7db1-4ff9-8b4b-2916508588db"", ""b3eb3e0e-326f-4de4-91dd-81b5f76e84f8"", ""b3f88a6b-d276-4fb3-98c2-e0720df56ade""]","[""2fb589b0-57c2-4fe2-8a67-45b2971965b0"", ""4e13f76b-deab-47b5-94a0-d13b01eea584"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""2eb49637-d46b-497e-9788-29ddb867d3bc"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b""]",[],4,8,0,0.0,0.0,0.0,0.0,12,8,0,8,0,0,0,0,0,0,1722,2000,True,False,False,True,True,"[""CSM v4 route=high_risk_review; selected 14 items from 33 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,17,Which source must not be used to claim true syncope?,Citation verification,2026-04-22T23:59:59+05:30,exact_source,ready,"[""096b4cd5-8eab-4982-afb8-0265219546aa"", ""125c4ac3-3e2a-4a60-8b87-d8ca4359bf17"", ""bd52d72e-42e5-4bc0-8fc4-f2ab9ba3d838""]","[""b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78"", ""125c4ac3-3e2a-4a60-8b87-d8ca4359bf17"", ""2eb49637-d46b-497e-9788-29ddb867d3bc"", ""b49068f1-f11d-4e17-98fe-3fe15e5d43fe"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""b3f88a6b-d276-4fb3-98c2-e0720df56ade"", ""096b4cd5-8eab-4982-afb8-0265219546aa"", ""145a1a47-3231-43a9-8d23-24880122e956"", ""2fb589b0-57c2-4fe2-8a67-45b2971965b0""]","[""096b4cd5-8eab-4982-afb8-0265219546aa"", ""125c4ac3-3e2a-4a60-8b87-d8ca4359bf17""]",3,10,2,0.75,0.2,0.6666666666666666,-0.08333333333333337,10,10,0,0,0,0,0,0,0,0,1999,2000,True,True,False,True,True,"[""CSM v4 route=exact_source; selected 10 items from 33 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,18,Is there enough evidence to say the patient is completely cured of atrial fibrillation?,Insufficient evidence,2026-04-22T23:59:59+05:30,exact_source,ready,"[""2e5d3648-597e-411c-b723-855519bef763"", ""7150c3ef-7db1-4ff9-8b4b-2916508588db"", ""True"", ""b0d44139-ad1c-4e92-9234-77dcd2670020"", ""b3eb3e0e-326f-4de4-91dd-81b5f76e84f8""]","[""b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78"", ""2e5d3648-597e-411c-b723-855519bef763"", ""096b4cd5-8eab-4982-afb8-0265219546aa"", ""145a1a47-3231-43a9-8d23-24880122e956"", ""125c4ac3-3e2a-4a60-8b87-d8ca4359bf17"", ""c841df57-92ee-483d-9468-72d67a2bb245"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""2eb49637-d46b-497e-9788-29ddb867d3bc"", ""6848f914-7c9f-46e8-b100-f5f03b1a3825""]","[""2e5d3648-597e-411c-b723-855519bef763""]",5,10,1,0.4,0.1,0.2,-0.2,10,10,0,0,0,0,0,0,0,0,2000,2000,True,True,False,True,True,"[""CSM v4 route=exact_source; selected 10 items from 33 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,19,"Place these events in valid-time order: delayed breathlessness note, worsening vital signs, treatment adjustment, follow-up improvement.",Temporal ordering,2026-04-22T23:59:59+05:30,evidence_first,ready,"[""1168f26a-2c89-4a9b-b0cb-df66c398b14c"", ""3b2423e5-90d3-4fd0-8c34-b3ce66384bfc"", ""6848f914-7c9f-46e8-b100-f5f03b1a3825"", ""7150c3ef-7db1-4ff9-8b4b-2916508588db"", ""794e0df8-a91c-4368-91ca-26302a4693e7"", ""b3eb3e0e-326f-4de4-91dd-81b5f76e84f8"", ""b3f88a6b-d276-4fb3-98c2-e0720df56ade"", ""b49068f1-f11d-4e17-98fe-3fe15e5d43fe""]","[""a3b3e29c-c9d4-400e-ad81-3062d9c90bda"", ""145a1a47-3231-43a9-8d23-24880122e956"", ""c841df57-92ee-483d-9468-72d67a2bb245"", ""125c4ac3-3e2a-4a60-8b87-d8ca4359bf17"", ""b3eb3e0e-326f-4de4-91dd-81b5f76e84f8"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""3b2423e5-90d3-4fd0-8c34-b3ce66384bfc"", ""b49068f1-f11d-4e17-98fe-3fe15e5d43fe"", ""b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78"", ""2eb49637-d46b-497e-9788-29ddb867d3bc"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b""]","[""3b2423e5-90d3-4fd0-8c34-b3ce66384bfc"", ""b3eb3e0e-326f-4de4-91dd-81b5f76e84f8"", ""b49068f1-f11d-4e17-98fe-3fe15e5d43fe""]",8,11,3,0.3333333333333333,0.2727272727272727,0.375,0.041666666666666685,11,11,0,0,0,0,0,0,0,0,1998,2000,True,False,False,True,True,"[""CSM v4 route=evidence_first; selected 11 items from 33 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,20,Summarize the cardiovascular course with citations and calibrated confidence.,Integrated answer,2026-04-22T23:59:59+05:30,hybrid_state_evidence,ready,"[""096b4cd5-8eab-4982-afb8-0265219546aa"", ""1168f26a-2c89-4a9b-b0cb-df66c398b14c"", ""2e5d3648-597e-411c-b723-855519bef763"", ""3b2423e5-90d3-4fd0-8c34-b3ce66384bfc"", ""6848f914-7c9f-46e8-b100-f5f03b1a3825"", ""7150c3ef-7db1-4ff9-8b4b-2916508588db"", ""794e0df8-a91c-4368-91ca-26302a4693e7"", ""b0d44139-ad1c-4e92-9234-77dcd2670020"", ""b3eb3e0e-326f-4de4-91dd-81b5f76e84f8"", ""b3f88a6b-d276-4fb3-98c2-e0720df56ade"", ""b49068f1-f11d-4e17-98fe-3fe15e5d43fe"", ""bd52d72e-42e5-4bc0-8fc4-f2ab9ba3d838""]","[""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""4e13f76b-deab-47b5-94a0-d13b01eea584"", ""2fb589b0-57c2-4fe2-8a67-45b2971965b0"", ""2eb49637-d46b-497e-9788-29ddb867d3bc"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""c841df57-92ee-483d-9468-72d67a2bb245"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99""]",[],12,9,0,0.0,0.0,0.0,0.0,14,9,0,9,0,0,0,0,0,0,2013,2600,True,False,False,True,True,"[""CSM v4 route=hybrid_state_evidence; selected 16 items from 33 valid candidates using mandatory+top-k activation.""]"
