confidence_interval,corrected_p_value,details,effect_size,metric_name,raw_p_value,sample_count,statistic,system_a,system_b,test_name
"{""high"": 0.12121212121212122, ""level"": 0.95, ""low"": 0.12121212121212122}",,"{""differences"": [0.12121212121212122], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,fabricated_citation_rate,,1,0.12121212121212122,csm,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.13636363636363635, ""level"": 0.95, ""low"": -0.13636363636363635}",,"{""differences"": [-0.13636363636363635], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,fabricated_citation_rate,,1,-0.13636363636363635,csm,long_context,scoped_paired_difference_normal_approximation
"{""high"": -0.106951871657754, ""level"": 0.95, ""low"": -0.106951871657754}",,"{""differences"": [-0.106951871657754], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,fabricated_citation_rate,,1,-0.106951871657754,csm,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0019157088122605526, ""level"": 0.95, ""low"": 0.0019157088122605526}",,"{""differences"": [0.0019157088122605526], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,fabricated_citation_rate,,1,0.0019157088122605526,dense_rag,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.011111111111111127, ""level"": 0.95, ""low"": 0.011111111111111127}",,"{""differences"": [0.011111111111111127], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,fabricated_citation_rate,,1,0.011111111111111127,dense_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.03535353535353536, ""level"": 0.95, ""low"": 0.03535353535353536}",,"{""differences"": [0.03535353535353536], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,fabricated_citation_rate,,1,0.03535353535353536,dense_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.2222222222222222, ""level"": 0.95, ""low"": -0.2222222222222222}",,"{""differences"": [-0.2222222222222222], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,fabricated_citation_rate,,1,-0.2222222222222222,dense_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": -0.19281045751633985, ""level"": 0.95, ""low"": -0.19281045751633985}",,"{""differences"": [-0.19281045751633985], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,fabricated_citation_rate,,1,-0.19281045751633985,dense_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.009195402298850575, ""level"": 0.95, ""low"": 0.009195402298850575}",,"{""differences"": [0.009195402298850575], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,fabricated_citation_rate,,1,0.009195402298850575,graph_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.03343782654127481, ""level"": 0.95, ""low"": 0.03343782654127481}",,"{""differences"": [0.03343782654127481], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,fabricated_citation_rate,,1,0.03343782654127481,graph_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.22413793103448276, ""level"": 0.95, ""low"": -0.22413793103448276}",,"{""differences"": [-0.22413793103448276], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,fabricated_citation_rate,,1,-0.22413793103448276,graph_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": -0.1947261663286004, ""level"": 0.95, ""low"": -0.1947261663286004}",,"{""differences"": [-0.1947261663286004], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,fabricated_citation_rate,,1,-0.1947261663286004,graph_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.024242424242424232, ""level"": 0.95, ""low"": 0.024242424242424232}",,"{""differences"": [0.024242424242424232], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,fabricated_citation_rate,,1,0.024242424242424232,hippo_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.23333333333333334, ""level"": 0.95, ""low"": -0.23333333333333334}",,"{""differences"": [-0.23333333333333334], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,fabricated_citation_rate,,1,-0.23333333333333334,hippo_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": -0.20392156862745098, ""level"": 0.95, ""low"": -0.20392156862745098}",,"{""differences"": [-0.20392156862745098], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,fabricated_citation_rate,,1,-0.20392156862745098,hippo_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.25757575757575757, ""level"": 0.95, ""low"": -0.25757575757575757}",,"{""differences"": [-0.25757575757575757], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,fabricated_citation_rate,,1,-0.25757575757575757,hybrid_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": -0.2281639928698752, ""level"": 0.95, ""low"": -0.2281639928698752}",,"{""differences"": [-0.2281639928698752], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,fabricated_citation_rate,,1,-0.2281639928698752,hybrid_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.02941176470588236, ""level"": 0.95, ""low"": 0.02941176470588236}",,"{""differences"": [0.02941176470588236], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,fabricated_citation_rate,,1,0.02941176470588236,long_context,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,0.0,csm,dense_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.09302325581395354, ""level"": 0.95, ""low"": -0.09302325581395354}",,"{""differences"": [-0.09302325581395354], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,-0.09302325581395354,csm,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.09302325581395354, ""level"": 0.95, ""low"": -0.09302325581395354}",,"{""differences"": [-0.09302325581395354], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,-0.09302325581395354,csm,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.04651162790697683, ""level"": 0.95, ""low"": -0.04651162790697683}",,"{""differences"": [-0.04651162790697683], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,-0.04651162790697683,csm,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.05849189570119795, ""level"": 0.95, ""low"": 0.05849189570119795}",,"{""differences"": [0.05849189570119795], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,0.05849189570119795,csm,long_context,scoped_paired_difference_normal_approximation
"{""high"": -0.06445182724252496, ""level"": 0.95, ""low"": -0.06445182724252496}",,"{""differences"": [-0.06445182724252496], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,-0.06445182724252496,csm,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.09302325581395354, ""level"": 0.95, ""low"": -0.09302325581395354}",,"{""differences"": [-0.09302325581395354], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,-0.09302325581395354,dense_rag,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.09302325581395354, ""level"": 0.95, ""low"": -0.09302325581395354}",,"{""differences"": [-0.09302325581395354], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,-0.09302325581395354,dense_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.04651162790697683, ""level"": 0.95, ""low"": -0.04651162790697683}",,"{""differences"": [-0.04651162790697683], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,-0.04651162790697683,dense_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.05849189570119795, ""level"": 0.95, ""low"": 0.05849189570119795}",,"{""differences"": [0.05849189570119795], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,0.05849189570119795,dense_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": -0.06445182724252496, ""level"": 0.95, ""low"": -0.06445182724252496}",,"{""differences"": [-0.06445182724252496], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,-0.06445182724252496,dense_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,0.0,graph_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.046511627906976716, ""level"": 0.95, ""low"": 0.046511627906976716}",,"{""differences"": [0.046511627906976716], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,0.046511627906976716,graph_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.1515151515151515, ""level"": 0.95, ""low"": 0.1515151515151515}",,"{""differences"": [0.1515151515151515], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,0.1515151515151515,graph_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.02857142857142858, ""level"": 0.95, ""low"": 0.02857142857142858}",,"{""differences"": [0.02857142857142858], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,0.02857142857142858,graph_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.046511627906976716, ""level"": 0.95, ""low"": 0.046511627906976716}",,"{""differences"": [0.046511627906976716], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,0.046511627906976716,hippo_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.1515151515151515, ""level"": 0.95, ""low"": 0.1515151515151515}",,"{""differences"": [0.1515151515151515], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,0.1515151515151515,hippo_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.02857142857142858, ""level"": 0.95, ""low"": 0.02857142857142858}",,"{""differences"": [0.02857142857142858], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,0.02857142857142858,hippo_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.10500352360817478, ""level"": 0.95, ""low"": 0.10500352360817478}",,"{""differences"": [0.10500352360817478], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,0.10500352360817478,hybrid_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": -0.017940199335548135, ""level"": 0.95, ""low"": -0.017940199335548135}",,"{""differences"": [-0.017940199335548135], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,-0.017940199335548135,hybrid_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.12294372294372291, ""level"": 0.95, ""low"": -0.12294372294372291}",,"{""differences"": [-0.12294372294372291], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,faithfulness,,1,-0.12294372294372291,long_context,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,0.0,csm,dense_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.09302325581395354, ""level"": 0.95, ""low"": -0.09302325581395354}",,"{""differences"": [-0.09302325581395354], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,-0.09302325581395354,csm,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.09302325581395354, ""level"": 0.95, ""low"": -0.09302325581395354}",,"{""differences"": [-0.09302325581395354], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,-0.09302325581395354,csm,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.04651162790697683, ""level"": 0.95, ""low"": -0.04651162790697683}",,"{""differences"": [-0.04651162790697683], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,-0.04651162790697683,csm,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.05849189570119795, ""level"": 0.95, ""low"": 0.05849189570119795}",,"{""differences"": [0.05849189570119795], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,0.05849189570119795,csm,long_context,scoped_paired_difference_normal_approximation
"{""high"": -0.06445182724252496, ""level"": 0.95, ""low"": -0.06445182724252496}",,"{""differences"": [-0.06445182724252496], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,-0.06445182724252496,csm,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.09302325581395354, ""level"": 0.95, ""low"": -0.09302325581395354}",,"{""differences"": [-0.09302325581395354], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,-0.09302325581395354,dense_rag,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.09302325581395354, ""level"": 0.95, ""low"": -0.09302325581395354}",,"{""differences"": [-0.09302325581395354], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,-0.09302325581395354,dense_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.04651162790697683, ""level"": 0.95, ""low"": -0.04651162790697683}",,"{""differences"": [-0.04651162790697683], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,-0.04651162790697683,dense_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.05849189570119795, ""level"": 0.95, ""low"": 0.05849189570119795}",,"{""differences"": [0.05849189570119795], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,0.05849189570119795,dense_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": -0.06445182724252496, ""level"": 0.95, ""low"": -0.06445182724252496}",,"{""differences"": [-0.06445182724252496], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,-0.06445182724252496,dense_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,0.0,graph_rag,hippo_rag,scoped_paired_difference_normal_approximation
