calculation_reason,canonical_source_id,expected_canonical_ids,patient,question_id,question_number,rank,relevance_classification,relevant,resolution_status,resolved_canonical_ids,retrieval_item_id,system,system_native_id,system_native_type,turn_id
retrieval_identifier_canonicalized,f4c29954-0dee-482e-a023-4b0bb58eefbe,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,5,not_relevant,False,resolved,"[""f4c29954-0dee-482e-a023-4b0bb58eefbe""]",a9ccae7b-249c-4fdd-be5e-cd578880ae97,graph_rag,aa003a4d-0d64-45ba-95a7-d4ca4b8c4d54,graph_rag_text_unit,1bc3ce6b-951f-452b-85ff-3c684b782c53
retrieval_identifier_canonicalized,70ea8ada-b7e5-4f9b-8f28-ce61f65883ca,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,6,not_relevant,False,resolved,"[""70ea8ada-b7e5-4f9b-8f28-ce61f65883ca""]",5481e583-d791-4c7c-af36-63ea834e297c,graph_rag,697f94b2-4d45-474c-a005-fd355e9b1a54,graph_rag_text_unit,1bc3ce6b-951f-452b-85ff-3c684b782c53
retrieval_identifier_canonicalized,4f3333db-3165-4eda-92c3-3a26228909e8,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,7,relevant,True,resolved,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""f071bfd0-e514-473b-91a5-d7480532da5d""]",64d7ffde-aa78-46f1-bae2-72897d4ed170,graph_rag,a98a02bb-6622-4820-8529-4f839df60edd,graph_rag_text_unit,1bc3ce6b-951f-452b-85ff-3c684b782c53
retrieval_identifier_canonicalized,5a7448c6-829a-4d17-afa0-a12fc259a4a8,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,8,not_relevant,False,resolved,"[""5a7448c6-829a-4d17-afa0-a12fc259a4a8"", ""992508fd-a5ec-443e-a9b5-1b673de2ccd5"", ""e7227da2-1080-4e02-9f46-273e603b015b""]",72f5a13f-6736-4e63-a0f5-2edd21c74181,graph_rag,5516850c-1a5d-4f6b-9c41-76988f25055e,graph_rag_text_unit,1bc3ce6b-951f-452b-85ff-3c684b782c53
retrieval_identifier_canonicalized,8240274e-a886-4f15-b679-10cce83b9649,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,1,relevant,True,resolved,"[""74704973-ff4d-496f-b4da-893ea3ee9169"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""f071bfd0-e514-473b-91a5-d7480532da5d""]",b9a41260-1926-4357-8b4b-0c423c6dfc81,hippo_rag,e0a4554a-3ccb-43dc-b32a-9702e89e2fcc,hippo_passage_node,1d4d6b21-5af6-44f4-8e2b-326057cb9e4c
retrieval_identifier_canonicalized,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,2,not_relevant,False,resolved,"[""54fd1427-29f4-4118-a5b1-2ba777c3a0c6""]",fad334f8-c061-4519-af51-654c1da7865e,hippo_rag,b726e872-db38-49a9-ac8b-d7cf60a55076,hippo_passage_node,1d4d6b21-5af6-44f4-8e2b-326057cb9e4c
retrieval_identifier_canonicalized,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,3,not_relevant,False,resolved,"[""028d59cf-d859-40b9-aa91-71a4cf14f781"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""e5a11973-ae52-4d29-bc64-19089bc4f098""]",fbd46f26-3c2a-4e8f-8f5b-9d92723c7222,hippo_rag,c8471cdd-cfc1-4ff5-b89f-01948085037f,hippo_passage_node,1d4d6b21-5af6-44f4-8e2b-326057cb9e4c
retrieval_identifier_canonicalized,f4c29954-0dee-482e-a023-4b0bb58eefbe,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,4,not_relevant,False,resolved,"[""f4c29954-0dee-482e-a023-4b0bb58eefbe""]",2185579c-e641-41e1-a665-6d3be04387a2,hippo_rag,57d1e259-20eb-447f-b869-f864ad8d8d66,hippo_passage_node,1d4d6b21-5af6-44f4-8e2b-326057cb9e4c
retrieval_identifier_canonicalized,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,5,not_relevant,False,resolved,"[""0332669c-5630-4561-a8b7-b4295f288d2c"", ""1367df53-8671-43d5-8f65-221c4c48f478"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1""]",2d81b67d-8011-4a10-afb5-dfcf96b4d0a1,hippo_rag,5a6f8126-840e-4aa1-9011-e416d908ad55,hippo_passage_node,1d4d6b21-5af6-44f4-8e2b-326057cb9e4c
retrieval_identifier_canonicalized,4690bb80-2f20-431e-8dbc-5509d7fc5488,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,6,not_relevant,False,resolved,"[""4690bb80-2f20-431e-8dbc-5509d7fc5488""]",870e0f0c-0b94-4262-873d-8d74fa62904e,hippo_rag,b58d14fe-6453-4826-ad54-feacff94d4ba,hippo_passage_node,1d4d6b21-5af6-44f4-8e2b-326057cb9e4c
retrieval_identifier_canonicalized,4f3333db-3165-4eda-92c3-3a26228909e8,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,7,relevant,True,resolved,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""f071bfd0-e514-473b-91a5-d7480532da5d""]",8e635d0d-8961-4bcc-85d8-a85b8d3e3631,hippo_rag,d17bcdcb-c3f5-4471-85e4-1c454238d3b1,hippo_passage_node,1d4d6b21-5af6-44f4-8e2b-326057cb9e4c
retrieval_identifier_canonicalized,5a7448c6-829a-4d17-afa0-a12fc259a4a8,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,8,not_relevant,False,resolved,"[""5a7448c6-829a-4d17-afa0-a12fc259a4a8"", ""992508fd-a5ec-443e-a9b5-1b673de2ccd5"", ""e7227da2-1080-4e02-9f46-273e603b015b""]",69c56756-0117-4eb6-be77-06f85b3681ef,hippo_rag,137efd9a-c3ee-4aef-9eb1-1d42f1590aaa,hippo_passage_node,1d4d6b21-5af6-44f4-8e2b-326057cb9e4c
retrieval_identifier_canonicalized,f4c29954-0dee-482e-a023-4b0bb58eefbe,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,1,not_relevant,False,resolved,"[""f4c29954-0dee-482e-a023-4b0bb58eefbe""]",2e4fde73-7005-47a1-a21d-97135d4b5d33,dense_rag,9f1adcb7-f3c7-4752-ad7d-8566b8a58a7c,dense_rag_chunk,9004919b-d1a9-423e-9e30-0ab47215a115
retrieval_identifier_canonicalized,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,2,not_relevant,False,resolved,"[""54fd1427-29f4-4118-a5b1-2ba777c3a0c6""]",4caca8ac-e538-4ff1-847c-f96a118618de,dense_rag,e07004ee-d003-452d-8a1d-1168d3977e2f,dense_rag_chunk,9004919b-d1a9-423e-9e30-0ab47215a115
retrieval_identifier_canonicalized,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,3,not_relevant,False,resolved,"[""0332669c-5630-4561-a8b7-b4295f288d2c"", ""1367df53-8671-43d5-8f65-221c4c48f478"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1""]",5db5f4de-739b-4876-b880-f0666821b8d5,dense_rag,627ccfb0-3243-4937-be19-00e66234d94f,dense_rag_chunk,9004919b-d1a9-423e-9e30-0ab47215a115
retrieval_identifier_canonicalized,3d44a964-a34f-402a-a0d4-46e9f8fe08f2,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,4,not_relevant,False,resolved,"[""3d44a964-a34f-402a-a0d4-46e9f8fe08f2""]",b67d59be-9855-4863-8485-c1915facb38a,dense_rag,133a382a-4cd7-4068-a095-97ed835ce928,dense_rag_chunk,9004919b-d1a9-423e-9e30-0ab47215a115
retrieval_identifier_canonicalized,ccb0ce3a-a3c5-46e7-89f0-8eb60ef5a5e3,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,5,not_relevant,False,resolved,"[""ccb0ce3a-a3c5-46e7-89f0-8eb60ef5a5e3""]",e99c60fe-ea4f-46be-a91b-c2bc502aae5f,dense_rag,8660844a-5645-4558-9b02-63ba438a4355,dense_rag_chunk,9004919b-d1a9-423e-9e30-0ab47215a115
retrieval_identifier_canonicalized,4f3333db-3165-4eda-92c3-3a26228909e8,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,6,relevant,True,resolved,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""f071bfd0-e514-473b-91a5-d7480532da5d""]",548d5cc6-b64d-4907-b5e8-594c91ca0051,dense_rag,505fe789-a22e-4217-9f72-6a9c5cdfaa72,dense_rag_chunk,9004919b-d1a9-423e-9e30-0ab47215a115
retrieval_identifier_canonicalized,08d90b4c-3a9b-4967-b833-646cdd692864,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,7,not_relevant,False,resolved,"[""08d90b4c-3a9b-4967-b833-646cdd692864""]",0fb7b8d5-3953-4de5-9e20-85b43a39e055,dense_rag,d2700fde-b304-41c8-b2c5-57c294fa01d7,dense_rag_chunk,9004919b-d1a9-423e-9e30-0ab47215a115
retrieval_identifier_canonicalized,501fafdf-88fe-400c-b8fe-d49b391cc246,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,8,not_relevant,False,resolved,"[""028d59cf-d859-40b9-aa91-71a4cf14f781"", ""501fafdf-88fe-400c-b8fe-d49b391cc246""]",a89480dc-b921-4db3-90e4-153349794b05,dense_rag,96ccb889-9060-4738-b0eb-62695f8fee96,dense_rag_chunk,9004919b-d1a9-423e-9e30-0ab47215a115
retrieval_identifier_canonicalized_with_csm_state_aliases,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,1,not_relevant,False,resolved,"[""54fd1427-29f4-4118-a5b1-2ba777c3a0c6""]",9d13ccde-c099-40ca-8541-436300454da3,csm,fd32ca5a-ade7-486e-b1c4-c3d187135ce6,csm_state_variable,d442ed98-5eb6-4905-9037-1d3f41e0f5da
retrieval_identifier_canonicalized_with_csm_state_aliases,f4c29954-0dee-482e-a023-4b0bb58eefbe,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,2,not_relevant,False,resolved,"[""f4c29954-0dee-482e-a023-4b0bb58eefbe""]",01bdb165-bf8f-4c63-97c1-864ee3ebd961,csm,77fc0280-b9b5-4dbb-a5b5-077f4def1070,csm_state_variable,d442ed98-5eb6-4905-9037-1d3f41e0f5da
retrieval_identifier_canonicalized_with_csm_state_aliases,b36fe256-a9f3-4d54-8414-ff7324791817,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,3,not_relevant,False,resolved,"[""b36fe256-a9f3-4d54-8414-ff7324791817""]",3eb23a20-a6d9-447c-aafb-eef525d354e1,csm,6d841f85-7898-44cd-a029-390746d292f4,csm_state_variable,d442ed98-5eb6-4905-9037-1d3f41e0f5da
retrieval_identifier_canonicalized_with_csm_state_aliases,2714340b-357b-40da-8320-ca5d49b38825,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,4,not_relevant,False,resolved,"[""144815ec-2457-4f70-906b-db11c7129c10"", ""2714340b-357b-40da-8320-ca5d49b38825""]",0211c3b7-15f0-4afa-91aa-ec47f26061c9,csm,eb939db6-6a96-4f0a-909d-9a7b52d1d6bb,csm_state_variable,d442ed98-5eb6-4905-9037-1d3f41e0f5da
retrieval_identifier_canonicalized_with_csm_state_aliases,100e6bd9-2555-45d8-975a-227392273059,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,5,not_relevant,False,resolved,"[""100e6bd9-2555-45d8-975a-227392273059"", ""7c216ab9-482a-45e1-b674-ccae87dc3241""]",57a71682-e83c-4f6d-969e-289d7ac882cf,csm,76939a66-86bf-4986-9b4c-6467028521d8,csm_state_variable,d442ed98-5eb6-4905-9037-1d3f41e0f5da
retrieval_identifier_canonicalized_with_csm_state_aliases,4ccc7534-0c71-4918-a30a-3425d55a636c,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,6,not_relevant,False,resolved,"[""4ccc7534-0c71-4918-a30a-3425d55a636c""]",48cfcb6e-d2c8-4e80-9205-d94c92ce768b,csm,097592d2-fb7d-4c63-b005-91448161a382,csm_state_variable,d442ed98-5eb6-4905-9037-1d3f41e0f5da
retrieval_identifier_canonicalized_with_csm_state_aliases,3d44a964-a34f-402a-a0d4-46e9f8fe08f2,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,7,not_relevant,False,resolved,"[""3d44a964-a34f-402a-a0d4-46e9f8fe08f2""]",da26ab79-f7c6-4c1c-9d06-beab4d60f41e,csm,d003695c-1bc0-473b-9234-d7976d873f85,csm_state_variable,d442ed98-5eb6-4905-9037-1d3f41e0f5da
retrieval_identifier_canonicalized_with_csm_state_aliases,ccb0ce3a-a3c5-46e7-89f0-8eb60ef5a5e3,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,8,not_relevant,False,resolved,"[""ccb0ce3a-a3c5-46e7-89f0-8eb60ef5a5e3""]",be86c3d8-84a6-4fcf-880f-040d7e95a346,csm,6f59b4ce-3925-45f1-98b5-57569ec58917,csm_state_variable,d442ed98-5eb6-4905-9037-1d3f41e0f5da
retrieval_identifier_canonicalized,8e514baf-cccd-4501-b2ce-ed6c9aed08c6,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,1,not_relevant,False,resolved,"[""8e514baf-cccd-4501-b2ce-ed6c9aed08c6""]",99d902ec-e9ad-4955-adf2-e3d47e25b400,long_context,6740ee36-ee40-4274-b820-a7485590d50b,long_context_entry,db2155ca-97f5-4186-9ea7-c677b333febd
retrieval_identifier_canonicalized,93741d05-d8a8-40c9-b965-87774b495ce1,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,2,not_relevant,False,resolved,"[""93741d05-d8a8-40c9-b965-87774b495ce1""]",e6c4ad57-b63a-48b4-97e7-e4473ddfd229,long_context,af963ddf-eaf6-49e4-9a00-27a7a05e9ca5,long_context_entry,db2155ca-97f5-4186-9ea7-c677b333febd
retrieval_identifier_canonicalized,4c1c91bf-529c-4286-84ca-8cdfbb165ef3,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,3,not_relevant,False,resolved,"[""4c1c91bf-529c-4286-84ca-8cdfbb165ef3""]",857a16ee-734f-41dc-a936-13939d84b82d,long_context,7064bd1e-97a2-4c39-acf5-16de7d01c937,long_context_entry,db2155ca-97f5-4186-9ea7-c677b333febd
retrieval_identifier_canonicalized,82436317-3f6d-48a5-98a1-fc7112135ff0,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,4,not_relevant,False,resolved,"[""82436317-3f6d-48a5-98a1-fc7112135ff0""]",b57f2e71-7406-4a84-a1a8-776b2d2dfa13,long_context,e9b25e31-fe26-4245-9e0c-d3edc220d238,long_context_entry,db2155ca-97f5-4186-9ea7-c677b333febd
retrieval_identifier_canonicalized,f1883cf3-d2d5-4728-9eca-486d26f44798,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,5,not_relevant,False,resolved,"[""f1883cf3-d2d5-4728-9eca-486d26f44798""]",4526665f-e3bf-4c89-87c6-ca90c5979e5f,long_context,384d6291-12db-4bcc-b573-4c62af4e9fbb,long_context_entry,db2155ca-97f5-4186-9ea7-c677b333febd
retrieval_identifier_canonicalized,144815ec-2457-4f70-906b-db11c7129c10,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,6,not_relevant,False,resolved,"[""144815ec-2457-4f70-906b-db11c7129c10""]",7bc56f8e-e170-4263-be69-8cd3b4065d74,long_context,efee3a4d-9a86-4f7d-a25d-9f667a2f2a4a,long_context_entry,db2155ca-97f5-4186-9ea7-c677b333febd
retrieval_identifier_canonicalized,7c216ab9-482a-45e1-b674-ccae87dc3241,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,7,not_relevant,False,resolved,"[""7c216ab9-482a-45e1-b674-ccae87dc3241""]",69ecf0e6-5120-4551-a67d-d6c36669278a,long_context,330a74a3-a4f5-4f7c-bc4b-08d3c8006ec6,long_context_entry,db2155ca-97f5-4186-9ea7-c677b333febd
retrieval_identifier_canonicalized,c3d6015f-74fc-43b3-bd0f-980791933814,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,8,not_relevant,False,resolved,"[""c3d6015f-74fc-43b3-bd0f-980791933814""]",1cc55b7e-92ea-4dd8-b68f-5bfe6aecdefc,long_context,f5ebcd9a-196e-4e73-8b95-e1b0610307f6,long_context_entry,db2155ca-97f5-4186-9ea7-c677b333febd
retrieval_identifier_canonicalized,f4c29954-0dee-482e-a023-4b0bb58eefbe,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,1,not_relevant,False,resolved,"[""f4c29954-0dee-482e-a023-4b0bb58eefbe""]",9f6c24ca-99b5-4c76-a19d-e797a7973062,hybrid_rag,6fbf4fa1-86bb-4e20-815e-8d254377671c,hybrid_rag_chunk,e016f8b3-4935-40f0-9c87-217c12ec6aa6
retrieval_identifier_canonicalized,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""8240274e-a886-4f15-b679-10cce83b9649"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""False""]",SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,2,not_relevant,False,resolved,"[""0332669c-5630-4561-a8b7-b4295f288d2c"", ""1367df53-8671-43d5-8f65-221c4c48f478"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1""]",3c7fa875-53ee-49ee-bc69-e58b458e0e38,hybrid_rag,03b82000-58dc-4949-a701-9b956b2700e1,hybrid_rag_chunk,e016f8b3-4935-40f0-9c87-217c12ec6aa6
