calculation_reason,citation_classification,citation_id,patient,question_id,question_number,resolution_status,resolved_id,system,turn_id
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,8240274e-a886-4f15-b679-10cce83b9649,graph_rag,f9c14c51-1b8b-4914-b66a-f0bd68cb9e13
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C3,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,graph_rag,f9c14c51-1b8b-4914-b66a-f0bd68cb9e13
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,775bdc39-a4a1-480c-a6f2-ea6317756358,graph_rag,f9c14c51-1b8b-4914-b66a-f0bd68cb9e13
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C7,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,879dce5d-3179-4280-b610-7bd2d3320872,graph_rag,f9c14c51-1b8b-4914-b66a-f0bd68cb9e13
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,8240274e-a886-4f15-b679-10cce83b9649,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,8240274e-a886-4f15-b679-10cce83b9649,graph_rag,f9c14c51-1b8b-4914-b66a-f0bd68cb9e13
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,775bdc39-a4a1-480c-a6f2-ea6317756358,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,775bdc39-a4a1-480c-a6f2-ea6317756358,graph_rag,f9c14c51-1b8b-4914-b66a-f0bd68cb9e13
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,graph_rag,f9c14c51-1b8b-4914-b66a-f0bd68cb9e13
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,graph_rag,f9c14c51-1b8b-4914-b66a-f0bd68cb9e13
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,879dce5d-3179-4280-b610-7bd2d3320872,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,879dce5d-3179-4280-b610-7bd2d3320872,graph_rag,f9c14c51-1b8b-4914-b66a-f0bd68cb9e13
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C5,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,hippo_rag,1cedf40a-b84c-4ff6-9c95-9fe5ffa36ae8
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C3,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,5a7448c6-829a-4d17-afa0-a12fc259a4a8,hippo_rag,1cedf40a-b84c-4ff6-9c95-9fe5ffa36ae8
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,hippo_rag,1cedf40a-b84c-4ff6-9c95-9fe5ffa36ae8
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,5a7448c6-829a-4d17-afa0-a12fc259a4a8,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,5a7448c6-829a-4d17-afa0-a12fc259a4a8,hippo_rag,1cedf40a-b84c-4ff6-9c95-9fe5ffa36ae8
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C5,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,graph_rag,2d318d3b-3d09-414a-8ae7-671b9795f364
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,graph_rag,2d318d3b-3d09-414a-8ae7-671b9795f364
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,4ccc7534-0c71-4918-a30a-3425d55a636c,dense_rag,a09304ce-8fa7-4ac5-9984-10e1bc36d9c0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,dense_rag,a09304ce-8fa7-4ac5-9984-10e1bc36d9c0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C8,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,dense_rag,a09304ce-8fa7-4ac5-9984-10e1bc36d9c0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,4ccc7534-0c71-4918-a30a-3425d55a636c,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,4ccc7534-0c71-4918-a30a-3425d55a636c,dense_rag,a09304ce-8fa7-4ac5-9984-10e1bc36d9c0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,dense_rag,a09304ce-8fa7-4ac5-9984-10e1bc36d9c0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,dense_rag,a09304ce-8fa7-4ac5-9984-10e1bc36d9c0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e,rolling_summary,ac95f6da-caf8-4447-8ed8-fea7b814377c
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,100e6bd9-2555-45d8-975a-227392273059,rolling_summary,ac95f6da-caf8-4447-8ed8-fea7b814377c
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C5,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,2714340b-357b-40da-8320-ca5d49b38825,rolling_summary,ac95f6da-caf8-4447-8ed8-fea7b814377c
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,5a7448c6-829a-4d17-afa0-a12fc259a4a8,rolling_summary,ac95f6da-caf8-4447-8ed8-fea7b814377c
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e,rolling_summary,ac95f6da-caf8-4447-8ed8-fea7b814377c
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,100e6bd9-2555-45d8-975a-227392273059,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,100e6bd9-2555-45d8-975a-227392273059,rolling_summary,ac95f6da-caf8-4447-8ed8-fea7b814377c
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,2714340b-357b-40da-8320-ca5d49b38825,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,2714340b-357b-40da-8320-ca5d49b38825,rolling_summary,ac95f6da-caf8-4447-8ed8-fea7b814377c
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,5a7448c6-829a-4d17-afa0-a12fc259a4a8,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,5a7448c6-829a-4d17-afa0-a12fc259a4a8,rolling_summary,ac95f6da-caf8-4447-8ed8-fea7b814377c
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,hybrid_rag,d06a2673-146d-438b-9622-fd5732013581
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,hybrid_rag,d06a2673-146d-438b-9622-fd5732013581
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,144815ec-2457-4f70-906b-db11c7129c10,long_context,d46beec4-33de-47ae-94c8-e75bacc20ede
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C7,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,7c216ab9-482a-45e1-b674-ccae87dc3241,long_context,d46beec4-33de-47ae-94c8-e75bacc20ede
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,144815ec-2457-4f70-906b-db11c7129c10,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,144815ec-2457-4f70-906b-db11c7129c10,long_context,d46beec4-33de-47ae-94c8-e75bacc20ede
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,7c216ab9-482a-45e1-b674-ccae87dc3241,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,7c216ab9-482a-45e1-b674-ccae87dc3241,long_context,d46beec4-33de-47ae-94c8-e75bacc20ede
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,c3d6015f-74fc-43b3-bd0f-980791933814,csm,edfcd642-6f06-432c-978d-713e170da1d6
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,8e514baf-cccd-4501-b2ce-ed6c9aed08c6,csm,edfcd642-6f06-432c-978d-713e170da1d6
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,csm,edfcd642-6f06-432c-978d-713e170da1d6
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,b36fe256-a9f3-4d54-8414-ff7324791817,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,resolved,b36fe256-a9f3-4d54-8414-ff7324791817,csm,edfcd642-6f06-432c-978d-713e170da1d6
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,5a7448c6-829a-4d17-afa0-a12fc259a4a8,hybrid_rag,091f811f-7b69-4a15-854b-66affa8ff209
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,fed2f41b-c7f6-4de6-bc42-67aa86633ec6,hybrid_rag,091f811f-7b69-4a15-854b-66affa8ff209
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,5a7448c6-829a-4d17-afa0-a12fc259a4a8,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,5a7448c6-829a-4d17-afa0-a12fc259a4a8,hybrid_rag,091f811f-7b69-4a15-854b-66affa8ff209
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,fed2f41b-c7f6-4de6-bc42-67aa86633ec6,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,fed2f41b-c7f6-4de6-bc42-67aa86633ec6,hybrid_rag,091f811f-7b69-4a15-854b-66affa8ff209
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,100e6bd9-2555-45d8-975a-227392273059,rolling_summary,26f22e96-6c04-45e2-b4bf-f56bc18070e5
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C5,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,2714340b-357b-40da-8320-ca5d49b38825,rolling_summary,26f22e96-6c04-45e2-b4bf-f56bc18070e5
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,5a7448c6-829a-4d17-afa0-a12fc259a4a8,rolling_summary,26f22e96-6c04-45e2-b4bf-f56bc18070e5
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e,rolling_summary,26f22e96-6c04-45e2-b4bf-f56bc18070e5
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,100e6bd9-2555-45d8-975a-227392273059,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,100e6bd9-2555-45d8-975a-227392273059,rolling_summary,26f22e96-6c04-45e2-b4bf-f56bc18070e5
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,2714340b-357b-40da-8320-ca5d49b38825,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,2714340b-357b-40da-8320-ca5d49b38825,rolling_summary,26f22e96-6c04-45e2-b4bf-f56bc18070e5
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,5a7448c6-829a-4d17-afa0-a12fc259a4a8,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,5a7448c6-829a-4d17-afa0-a12fc259a4a8,rolling_summary,26f22e96-6c04-45e2-b4bf-f56bc18070e5
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e,rolling_summary,26f22e96-6c04-45e2-b4bf-f56bc18070e5
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C5,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,5a7448c6-829a-4d17-afa0-a12fc259a4a8,graph_rag,3e51ddb9-0a85-46c9-9360-2274f15790d4
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C7,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,graph_rag,3e51ddb9-0a85-46c9-9360-2274f15790d4
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C3,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,628edae9-b12d-45a7-8e84-a6caf5933865,graph_rag,3e51ddb9-0a85-46c9-9360-2274f15790d4
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,5a7448c6-829a-4d17-afa0-a12fc259a4a8,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,5a7448c6-829a-4d17-afa0-a12fc259a4a8,graph_rag,3e51ddb9-0a85-46c9-9360-2274f15790d4
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,graph_rag,3e51ddb9-0a85-46c9-9360-2274f15790d4
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,628edae9-b12d-45a7-8e84-a6caf5933865,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,628edae9-b12d-45a7-8e84-a6caf5933865,graph_rag,3e51ddb9-0a85-46c9-9360-2274f15790d4
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,bc591979-e201-4df2-b047-7892519080f0,dense_rag,3e6e7955-3611-4b17-a0cf-f7e5b3f2b056
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,2714340b-357b-40da-8320-ca5d49b38825,dense_rag,3e6e7955-3611-4b17-a0cf-f7e5b3f2b056
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,2714340b-357b-40da-8320-ca5d49b38825,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,2714340b-357b-40da-8320-ca5d49b38825,dense_rag,3e6e7955-3611-4b17-a0cf-f7e5b3f2b056
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,bc591979-e201-4df2-b047-7892519080f0,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,bc591979-e201-4df2-b047-7892519080f0,dense_rag,3e6e7955-3611-4b17-a0cf-f7e5b3f2b056
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,5a7448c6-829a-4d17-afa0-a12fc259a4a8,hippo_rag,b31f2a97-bcc7-4f69-9e34-f3b610939d3b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,hippo_rag,b31f2a97-bcc7-4f69-9e34-f3b610939d3b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C3,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,9321da46-89c6-4dda-a04f-8643fb89363c,hippo_rag,b31f2a97-bcc7-4f69-9e34-f3b610939d3b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,5a7448c6-829a-4d17-afa0-a12fc259a4a8,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,5a7448c6-829a-4d17-afa0-a12fc259a4a8,hippo_rag,b31f2a97-bcc7-4f69-9e34-f3b610939d3b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,hippo_rag,b31f2a97-bcc7-4f69-9e34-f3b610939d3b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,9321da46-89c6-4dda-a04f-8643fb89363c,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,9321da46-89c6-4dda-a04f-8643fb89363c,hippo_rag,b31f2a97-bcc7-4f69-9e34-f3b610939d3b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,c3d6015f-74fc-43b3-bd0f-980791933814,csm,ec875986-c671-4d5d-8d49-d9ebb2d46388
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C3,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,3d44a964-a34f-402a-a0d4-46e9f8fe08f2,csm,ec875986-c671-4d5d-8d49-d9ebb2d46388
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,82436317-3f6d-48a5-98a1-fc7112135ff0,csm,ec875986-c671-4d5d-8d49-d9ebb2d46388
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C7,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,93741d05-d8a8-40c9-b965-87774b495ce1,csm,ec875986-c671-4d5d-8d49-d9ebb2d46388
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,100e6bd9-2555-45d8-975a-227392273059,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,100e6bd9-2555-45d8-975a-227392273059,csm,ec875986-c671-4d5d-8d49-d9ebb2d46388
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,2714340b-357b-40da-8320-ca5d49b38825,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,2714340b-357b-40da-8320-ca5d49b38825,csm,ec875986-c671-4d5d-8d49-d9ebb2d46388
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,csm,ec875986-c671-4d5d-8d49-d9ebb2d46388
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,3d44a964-a34f-402a-a0d4-46e9f8fe08f2,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,resolved,3d44a964-a34f-402a-a0d4-46e9f8fe08f2,csm,ec875986-c671-4d5d-8d49-d9ebb2d46388
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,resolved,c3d6015f-74fc-43b3-bd0f-980791933814,csm,2f1372dd-5746-4f86-b088-d76ce975536b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,csm,2f1372dd-5746-4f86-b088-d76ce975536b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,resolved,cc74c889-a026-4efa-91da-ce3cb7ad4a8e,hybrid_rag,42fb067b-c274-4f3f-9581-9b1fd4a36cbd
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,cc74c889-a026-4efa-91da-ce3cb7ad4a8e,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,resolved,cc74c889-a026-4efa-91da-ce3cb7ad4a8e,hybrid_rag,42fb067b-c274-4f3f-9581-9b1fd4a36cbd
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,resolved,cc74c889-a026-4efa-91da-ce3cb7ad4a8e,graph_rag,5adbfa1b-e223-478c-9308-caf16d815009
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,cc74c889-a026-4efa-91da-ce3cb7ad4a8e,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,resolved,cc74c889-a026-4efa-91da-ce3cb7ad4a8e,graph_rag,5adbfa1b-e223-478c-9308-caf16d815009
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,resolved,144815ec-2457-4f70-906b-db11c7129c10,long_context,83256340-d8db-4c00-a1b5-0ffdfa036c8b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C7,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,resolved,7c216ab9-482a-45e1-b674-ccae87dc3241,long_context,83256340-d8db-4c00-a1b5-0ffdfa036c8b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,144815ec-2457-4f70-906b-db11c7129c10,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,resolved,144815ec-2457-4f70-906b-db11c7129c10,long_context,83256340-d8db-4c00-a1b5-0ffdfa036c8b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,7c216ab9-482a-45e1-b674-ccae87dc3241,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,resolved,7c216ab9-482a-45e1-b674-ccae87dc3241,long_context,83256340-d8db-4c00-a1b5-0ffdfa036c8b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,resolved,cc74c889-a026-4efa-91da-ce3cb7ad4a8e,hippo_rag,909380f2-544c-4c56-82e8-27601452331f
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,cc74c889-a026-4efa-91da-ce3cb7ad4a8e,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,resolved,cc74c889-a026-4efa-91da-ce3cb7ad4a8e,hippo_rag,909380f2-544c-4c56-82e8-27601452331f
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,resolved,6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e,rolling_summary,9ebfe2ac-b342-47e3-ab7e-11baaa93e49a
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,resolved,7f7b2420-3265-4ea9-aaf7-2720c22198d5,hybrid_rag,4262f0dc-89ac-4090-b3f5-98995e26bb40
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,resolved,45d84f73-ac0d-4c47-9e7d-cd89aa0eca52,hybrid_rag,4262f0dc-89ac-4090-b3f5-98995e26bb40
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,resolved,b2008a7a-4be7-4ad9-9c62-2f5dc0ba9858,hybrid_rag,4262f0dc-89ac-4090-b3f5-98995e26bb40
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C8,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,resolved,59393a3f-da93-4942-a6e5-99f514498964,hybrid_rag,4262f0dc-89ac-4090-b3f5-98995e26bb40
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C3,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,resolved,fed2f41b-c7f6-4de6-bc42-67aa86633ec6,hybrid_rag,4262f0dc-89ac-4090-b3f5-98995e26bb40
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,7f7b2420-3265-4ea9-aaf7-2720c22198d5,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,resolved,7f7b2420-3265-4ea9-aaf7-2720c22198d5,hybrid_rag,4262f0dc-89ac-4090-b3f5-98995e26bb40
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,45d84f73-ac0d-4c47-9e7d-cd89aa0eca52,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,resolved,45d84f73-ac0d-4c47-9e7d-cd89aa0eca52,hybrid_rag,4262f0dc-89ac-4090-b3f5-98995e26bb40
