activation_run_id,calculation_reason,confidence_score,dependency_score,estimated_token_cost,linked_canonical_source_ids,linked_evidence_ids,query_text,rank,relevance_score,selected,selection_reason,state_variable_id,utility_score
77038504-4aa1-4fb6-ac08-921204cb3b68,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,223,"[""66a24697-9176-49ad-a3c7-71d68813d9e1""]","[""92dfabfb-4b7b-4c54-942e-8e47758c0bcd""]",How is the contradiction resolved on 20 February?,6,0.125,True,selected_state_temporal_state route=temporal_state,0341f124-0ef7-4ce2-bcd0-c930227d03c4,0.5784965472401044
77038504-4aa1-4fb6-ac08-921204cb3b68,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,183,"[""c0565441-cb26-4c90-ac56-6ae55e7d4dac""]","[""537c984a-9f53-4c38-a512-1aaad0fa627a""]",How is the contradiction resolved on 20 February?,7,0.125,True,selected_state_temporal_state route=temporal_state,36032e0b-0651-4e25-984f-c0dd8f9cb0f1,0.5784965472052529
77038504-4aa1-4fb6-ac08-921204cb3b68,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,209,"[""bf6612ab-30cb-473d-90fc-f63f72980a9c""]","[""9e8206ee-8026-4b3c-b8fc-af9c305f421a""]",How is the contradiction resolved on 20 February?,8,0.125,True,selected_state_temporal_state route=temporal_state,6ef23d0d-1b30-42e0-a74f-e14d2ebf4d0c,0.5784965470734835
77038504-4aa1-4fb6-ac08-921204cb3b68,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""3a49520b-8fee-45f8-934d-9d52db21acf5""]","[""1177e1a4-51e2-4990-bc38-fd888aecfabd""]",How is the contradiction resolved on 20 February?,9,0.375,True,selected_state_temporal_state route=temporal_state,6ddd3051-80aa-40b4-8f2c-c2b1ffd69586,0.4955339997151783
77038504-4aa1-4fb6-ac08-921204cb3b68,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e""]","[""4a0b2a0a-ecee-42f3-b1c4-1f81b342b65a""]",How is the contradiction resolved on 20 February?,10,0.375,True,selected_state_temporal_state route=temporal_state,1caf6a7c-292a-4b70-b87e-84ce9391b042,0.49553345192808357
77038504-4aa1-4fb6-ac08-921204cb3b68,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""c1b10f0c-5675-4c5f-bffc-f24e9f380099""]","[""30ecf6cb-e915-4566-9468-ad5b834180e2""]",How is the contradiction resolved on 20 February?,11,0.25,True,selected_state_temporal_state route=temporal_state,9ad2c7af-0d5d-4b5f-ac4b-a131aeec8a31,0.4545838167086781
77038504-4aa1-4fb6-ac08-921204cb3b68,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""862e42ef-ef0f-45c8-914f-bb85f145a2ae""]","[""558d1bd2-24e4-4468-8a81-903e4b20ebec""]",How is the contradiction resolved on 20 February?,12,0.25,True,selected_state_temporal_state route=temporal_state,aa1a29cc-de49-4105-b8d4-a688712344a8,0.45458326980626795
77038504-4aa1-4fb6-ac08-921204cb3b68,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,257,"[""aa836cec-1a9e-4c3b-a670-d260c01136a5""]","[""cef39e89-6006-4b7e-9305-bda092667263""]",How is the contradiction resolved on 20 February?,13,0.25,True,selected_state_temporal_state route=temporal_state,144a0ce8-fcb1-45d6-b142-5989afc57175,0.4335239996842069
77038504-4aa1-4fb6-ac08-921204cb3b68,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,257,"[""98402931-401e-44e9-8d6e-0fbde7f989fc""]","[""ed4ec51d-035d-4820-8102-7dc48b43a3e6""]",How is the contradiction resolved on 20 February?,14,0.25,True,selected_state_temporal_state route=temporal_state,c23905ed-93a4-486c-9e5b-5904f8b5f76b,0.4335234518854087
77038504-4aa1-4fb6-ac08-921204cb3b68,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""e25767af-00d0-4d6e-b3ce-2e327cf2b194""]","[""b0c374f2-5fd0-4ad6-ae24-0e0b8326b3c0""]",How is the contradiction resolved on 20 February?,15,0.125,True,selected_state_temporal_state route=temporal_state,1f5961ba-5944-44ff-a64e-611e0f0ef679,0.41363130701965983
77038504-4aa1-4fb6-ac08-921204cb3b68,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""8debd3a9-7d56-4f30-8e39-6c382f8eac5f""]","[""11496469-88d2-4db6-ab67-b82d32a48660""]",How is the contradiction resolved on 20 February?,16,0.125,True,selected_state_temporal_state route=temporal_state,ea38eac6-6625-448f-8fb6-5e1ba7d7f342,0.41363130696180905
d01acad1-4efc-4b33-9611-461ff04870a7,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,223,"[""66a24697-9176-49ad-a3c7-71d68813d9e1""]","[""92dfabfb-4b7b-4c54-942e-8e47758c0bcd""]",Should the unsupported chat statement about anaphylactic shock update the active allergy severity?,1,0.3333333333333333,True,selected_state_high_risk_review route=high_risk_review,0341f124-0ef7-4ce2-bcd0-c930227d03c4,0.710996314119557
d01acad1-4efc-4b33-9611-461ff04870a7,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,225,"[""66e57bbe-fb68-43c7-810c-23a150eaae26""]","[""35e29a3d-244c-45e2-aa4d-0df7291a2e42""]",Should the unsupported chat statement about anaphylactic shock update the active allergy severity?,2,0.4166666666666667,True,selected_state_high_risk_review route=high_risk_review,bf6197ff-ec9f-4635-a327-0e15e9b78a0a,0.685999766364226
d01acad1-4efc-4b33-9611-461ff04870a7,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,210,"[""91dfb1e3-dff7-4b57-92d0-c42302361948""]","[""1c82875f-5201-409c-9f9c-e9724f7c78fc""]",Should the unsupported chat statement about anaphylactic shock update the active allergy severity?,3,0.25,True,selected_state_high_risk_review route=high_risk_review,ec87a0d0-14f5-47b2-88b0-4b460a18710e,0.6159995317098289
d01acad1-4efc-4b33-9611-461ff04870a7,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,207,"[""8bb866c4-e823-4913-b09f-0eec883daa68""]","[""80caa937-3def-4c0e-b1d2-bb61e2608c49""]",Should the unsupported chat statement about anaphylactic shock update the active allergy severity?,4,0.25,True,selected_state_high_risk_review route=high_risk_review,942b5a6c-84b2-4f38-b9ff-f03936d195d2,0.6159963140399245
d01acad1-4efc-4b33-9611-461ff04870a7,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,209,"[""bf6612ab-30cb-473d-90fc-f63f72980a9c""]","[""9e8206ee-8026-4b3c-b8fc-af9c305f421a""]",Should the unsupported chat statement about anaphylactic shock update the active allergy severity?,5,0.25,True,selected_state_high_risk_review route=high_risk_review,6ef23d0d-1b30-42e0-a74f-e14d2ebf4d0c,0.6159963139528747
d01acad1-4efc-4b33-9611-461ff04870a7,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,232,"[""9fe1621d-2a1f-4690-96ba-cae5df236aec""]","[""55cb5740-453b-4357-be8c-ccc0b0990139""]",Should the unsupported chat statement about anaphylactic shock update the active allergy severity?,6,0.16666666666666666,True,selected_state_high_risk_review route=high_risk_review,52f07111-cf2f-49f9-9fea-e07e28bade89,0.5809963141907107
d01acad1-4efc-4b33-9611-461ff04870a7,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,191,"[""8dccc08a-484a-438f-ac5c-ac156ef18e9c""]","[""89497b29-dc6f-48ce-a253-2327de872a39""]",Should the unsupported chat statement about anaphylactic shock update the active allergy severity?,7,0.16666666666666666,True,selected_state_high_risk_review route=high_risk_review,02f79d21-5349-4201-a42c-23bc5f1ecf15,0.5809963141545755
d01acad1-4efc-4b33-9611-461ff04870a7,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,183,"[""c0565441-cb26-4c90-ac56-6ae55e7d4dac""]","[""537c984a-9f53-4c38-a512-1aaad0fa627a""]",Should the unsupported chat statement about anaphylactic shock update the active allergy severity?,8,0.16666666666666666,True,selected_state_high_risk_review route=high_risk_review,36032e0b-0651-4e25-984f-c0dd8f9cb0f1,0.5809963140846812
d01acad1-4efc-4b33-9611-461ff04870a7,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,343,"[""c1b10f0c-5675-4c5f-bffc-f24e9f380099""]","[""30ecf6cb-e915-4566-9468-ad5b834180e2""]",Should the unsupported chat statement about anaphylactic shock update the active allergy severity?,9,0.5833333333333334,True,selected_state_high_risk_review route=high_risk_review,9ad2c7af-0d5d-4b5f-ac4b-a131aeec8a31,0.5169836348553007
d01acad1-4efc-4b33-9611-461ff04870a7,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,343,"[""3a49520b-8fee-45f8-934d-9d52db21acf5""]","[""1177e1a4-51e2-4990-bc38-fd888aecfabd""]",Should the unsupported chat statement about anaphylactic shock update the active allergy severity?,10,0.3333333333333333,True,selected_state_high_risk_review route=high_risk_review,6ddd3051-80aa-40b4-8f2c-c2b1ffd69586,0.43508381786039796
d01acad1-4efc-4b33-9611-461ff04870a7,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,343,"[""f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e""]","[""4a0b2a0a-ecee-42f3-b1c4-1f81b342b65a""]",Should the unsupported chat statement about anaphylactic shock update the active allergy severity?,11,0.25,True,selected_state_high_risk_review route=high_risk_review,1caf6a7c-292a-4b70-b87e-84ce9391b042,0.4077832700775158
d01acad1-4efc-4b33-9611-461ff04870a7,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,343,"[""862e42ef-ef0f-45c8-914f-bb85f145a2ae""]","[""558d1bd2-24e4-4468-8a81-903e4b20ebec""]",Should the unsupported chat statement about anaphylactic shock update the active allergy severity?,12,0.25,True,selected_state_high_risk_review route=high_risk_review,aa1a29cc-de49-4105-b8d4-a688712344a8,0.40778308795710216
d01acad1-4efc-4b33-9611-461ff04870a7,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,343,"[""e25767af-00d0-4d6e-b3ce-2e327cf2b194""]","[""b0c374f2-5fd0-4ad6-ae24-0e0b8326b3c0""]",Should the unsupported chat statement about anaphylactic shock update the active allergy severity?,13,0.25,True,selected_state_high_risk_review route=high_risk_review,1f5961ba-5944-44ff-a64e-611e0f0ef679,0.40778112518571186
d01acad1-4efc-4b33-9611-461ff04870a7,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""8debd3a9-7d56-4f30-8e39-6c382f8eac5f""]","[""11496469-88d2-4db6-ab67-b82d32a48660""]",Should the unsupported chat statement about anaphylactic shock update the active allergy severity?,14,0.25,True,selected_state_high_risk_review route=high_risk_review,ea38eac6-6625-448f-8fb6-5e1ba7d7f342,0.4077811251278422
d01acad1-4efc-4b33-9611-461ff04870a7,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,258,"[""aa836cec-1a9e-4c3b-a670-d260c01136a5""]","[""cef39e89-6006-4b7e-9305-bda092667263""]",Should the unsupported chat statement about anaphylactic shock update the active allergy severity?,15,0.25,True,selected_state_high_risk_review route=high_risk_review,144a0ce8-fcb1-45d6-b142-5989afc57175,0.38672381782941934
d01acad1-4efc-4b33-9611-461ff04870a7,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,252,"[""df43e673-2678-44ab-86ee-2016f737e9cd""]","[""97a7ef47-6754-4cec-8585-97f258c856e9""]",Should the unsupported chat statement about anaphylactic shock update the active allergy severity?,16,0.25,True,selected_state_high_risk_review route=high_risk_review,ba3c46c9-9a67-4550-987e-ac1feb267293,0.3867236348147862
a5ef0bb7-abbc-43a8-a058-ed425ea9ea30,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,224,"[""66e57bbe-fb68-43c7-810c-23a150eaae26""]","[""35e29a3d-244c-45e2-aa4d-0df7291a2e42""]",What is the latest resolved allergy state?,1,0.7142857142857143,True,selected_state_temporal_state route=temporal_state,bf6197ff-ec9f-4635-a327-0e15e9b78a0a,0.8709995240416599
a5ef0bb7-abbc-43a8-a058-ed425ea9ea30,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,223,"[""66a24697-9176-49ad-a3c7-71d68813d9e1""]","[""92dfabfb-4b7b-4c54-942e-8e47758c0bcd""]",What is the latest resolved allergy state?,2,0.5714285714285714,True,selected_state_temporal_state route=temporal_state,0341f124-0ef7-4ce2-bcd0-c930227d03c4,0.8109960718250256
a5ef0bb7-abbc-43a8-a058-ed425ea9ea30,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,210,"[""91dfb1e3-dff7-4b57-92d0-c42302361948""]","[""1c82875f-5201-409c-9f9c-e9724f7c78fc""]",What is the latest resolved allergy state?,3,0.5714285714285714,True,selected_state_temporal_state route=temporal_state,ec87a0d0-14f5-47b2-88b0-4b460a18710e,0.7659992893891829
a5ef0bb7-abbc-43a8-a058-ed425ea9ea30,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,207,"[""8bb866c4-e823-4913-b09f-0eec883daa68""]","[""80caa937-3def-4c0e-b1d2-bb61e2608c49""]",What is the latest resolved allergy state?,4,0.5714285714285714,True,selected_state_temporal_state route=temporal_state,942b5a6c-84b2-4f38-b9ff-f03936d195d2,0.7659960717454091
a5ef0bb7-abbc-43a8-a058-ed425ea9ea30,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,209,"[""bf6612ab-30cb-473d-90fc-f63f72980a9c""]","[""9e8206ee-8026-4b3c-b8fc-af9c305f421a""]",What is the latest resolved allergy state?,5,0.5714285714285714,True,selected_state_temporal_state route=temporal_state,6ef23d0d-1b30-42e0-a74f-e14d2ebf4d0c,0.7659960716583638
a5ef0bb7-abbc-43a8-a058-ed425ea9ea30,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,231,"[""9fe1621d-2a1f-4690-96ba-cae5df236aec""]","[""55cb5740-453b-4357-be8c-ccc0b0990139""]",What is the latest resolved allergy state?,6,0.42857142857142855,True,selected_state_temporal_state route=temporal_state,52f07111-cf2f-49f9-9fea-e07e28bade89,0.7509960718961675
a5ef0bb7-abbc-43a8-a058-ed425ea9ea30,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,190,"[""8dccc08a-484a-438f-ac5c-ac156ef18e9c""]","[""89497b29-dc6f-48ce-a253-2327de872a39""]",What is the latest resolved allergy state?,7,0.42857142857142855,True,selected_state_temporal_state route=temporal_state,02f79d21-5349-4201-a42c-23bc5f1ecf15,0.750996071860042
a5ef0bb7-abbc-43a8-a058-ed425ea9ea30,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,183,"[""c0565441-cb26-4c90-ac56-6ae55e7d4dac""]","[""537c984a-9f53-4c38-a512-1aaad0fa627a""]",What is the latest resolved allergy state?,8,0.42857142857142855,True,selected_state_temporal_state route=temporal_state,36032e0b-0651-4e25-984f-c0dd8f9cb0f1,0.7059960717901578
a5ef0bb7-abbc-43a8-a058-ed425ea9ea30,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""3a49520b-8fee-45f8-934d-9d52db21acf5""]","[""1177e1a4-51e2-4990-bc38-fd888aecfabd""]",What is the latest resolved allergy state?,9,0.7142857142857143,True,selected_state_temporal_state route=temporal_state,6ddd3051-80aa-40b4-8f2c-c2b1ffd69586,0.6066836288487794
a5ef0bb7-abbc-43a8-a058-ed425ea9ea30,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""c1b10f0c-5675-4c5f-bffc-f24e9f380099""]","[""30ecf6cb-e915-4566-9468-ad5b834180e2""]",What is the latest resolved allergy state?,10,0.7142857142857143,True,selected_state_temporal_state route=temporal_state,9ad2c7af-0d5d-4b5f-ac4b-a131aeec8a31,0.6066834458451825
a5ef0bb7-abbc-43a8-a058-ed425ea9ea30,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e""]","[""4a0b2a0a-ecee-42f3-b1c4-1f81b342b65a""]",What is the latest resolved allergy state?,11,0.7142857142857143,True,selected_state_temporal_state route=temporal_state,1caf6a7c-292a-4b70-b87e-84ce9391b042,0.6066830810703664
a5ef0bb7-abbc-43a8-a058-ed425ea9ea30,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""862e42ef-ef0f-45c8-914f-bb85f145a2ae""]","[""558d1bd2-24e4-4468-8a81-903e4b20ebec""]",What is the latest resolved allergy state?,12,0.7142857142857143,True,selected_state_temporal_state route=temporal_state,aa1a29cc-de49-4105-b8d4-a688712344a8,0.6066828989514416
a5ef0bb7-abbc-43a8-a058-ed425ea9ea30,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""8debd3a9-7d56-4f30-8e39-6c382f8eac5f""]","[""11496469-88d2-4db6-ab67-b82d32a48660""]",What is the latest resolved allergy state?,13,0.5714285714285714,True,selected_state_temporal_state route=temporal_state,ea38eac6-6625-448f-8fb6-5e1ba7d7f342,0.5598809361380817
a5ef0bb7-abbc-43a8-a058-ed425ea9ea30,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,257,"[""aa836cec-1a9e-4c3b-a670-d260c01136a5""]","[""cef39e89-6006-4b7e-9305-bda092667263""]",What is the latest resolved allergy state?,14,0.5714285714285714,True,selected_state_temporal_state route=temporal_state,144a0ce8-fcb1-45d6-b142-5989afc57175,0.5388236288178083
a5ef0bb7-abbc-43a8-a058-ed425ea9ea30,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,251,"[""df43e673-2678-44ab-86ee-2016f737e9cd""]","[""97a7ef47-6754-4cec-8585-97f258c856e9""]",What is the latest resolved allergy state?,15,0.5714285714285714,True,selected_state_temporal_state route=temporal_state,ba3c46c9-9a67-4550-987e-ac1feb267293,0.5388234458046757
a5ef0bb7-abbc-43a8-a058-ed425ea9ea30,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,252,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f""]","[""6d06154b-c063-40d9-8bd8-1c52bf58d0dc""]",What is the latest resolved allergy state?,16,0.5714285714285714,True,selected_state_temporal_state route=temporal_state,5c447897-7406-4981-a6b0-709cfd7ae3ab,0.5388209361079467
841e0cc5-af82-4c0e-8b08-d39cc80fda73,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,222,"[""66a24697-9176-49ad-a3c7-71d68813d9e1""]","[""92dfabfb-4b7b-4c54-942e-8e47758c0bcd""]",Which sources directly support the allergy history?,1,0.2857142857142857,True,selected_state_state_first route=state_first,0341f124-0ef7-4ce2-bcd0-c930227d03c4,0.6909955885227512
841e0cc5-af82-4c0e-8b08-d39cc80fda73,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,223,"[""66e57bbe-fb68-43c7-810c-23a150eaae26""]","[""35e29a3d-244c-45e2-aa4d-0df7291a2e42""]",Which sources directly support the allergy history?,2,0.2857142857142857,True,selected_state_state_first route=state_first,bf6197ff-ec9f-4635-a327-0e15e9b78a0a,0.6459990406837042
841e0cc5-af82-4c0e-8b08-d39cc80fda73,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,209,"[""91dfb1e3-dff7-4b57-92d0-c42302361948""]","[""1c82875f-5201-409c-9f9c-e9724f7c78fc""]",Which sources directly support the allergy history?,3,0.14285714285714285,True,selected_state_state_first route=state_first,ec87a0d0-14f5-47b2-88b0-4b460a18710e,0.5859988060350154
841e0cc5-af82-4c0e-8b08-d39cc80fda73,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,208,"[""bf6612ab-30cb-473d-90fc-f63f72980a9c""]","[""9e8206ee-8026-4b3c-b8fc-af9c305f421a""]",Which sources directly support the allergy history?,4,0.14285714285714285,True,selected_state_state_first route=state_first,6ef23d0d-1b30-42e0-a74f-e14d2ebf4d0c,0.585995588356111
841e0cc5-af82-4c0e-8b08-d39cc80fda73,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,231,"[""9fe1621d-2a1f-4690-96ba-cae5df236aec""]","[""55cb5740-453b-4357-be8c-ccc0b0990139""]",Which sources directly support the allergy history?,5,0.0,True,selected_state_state_first route=state_first,52f07111-cf2f-49f9-9fea-e07e28bade89,0.5259955885938785
841e0cc5-af82-4c0e-8b08-d39cc80fda73,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,190,"[""8dccc08a-484a-438f-ac5c-ac156ef18e9c""]","[""89497b29-dc6f-48ce-a253-2327de872a39""]",Which sources directly support the allergy history?,6,0.0,True,selected_state_state_first route=state_first,02f79d21-5349-4201-a42c-23bc5f1ecf15,0.5259955885577575
841e0cc5-af82-4c0e-8b08-d39cc80fda73,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,182,"[""c0565441-cb26-4c90-ac56-6ae55e7d4dac""]","[""537c984a-9f53-4c38-a512-1aaad0fa627a""]",Which sources directly support the allergy history?,7,0.0,True,selected_state_state_first route=state_first,36032e0b-0651-4e25-984f-c0dd8f9cb0f1,0.5259955884878972
841e0cc5-af82-4c0e-8b08-d39cc80fda73,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,206,"[""8bb866c4-e823-4913-b09f-0eec883daa68""]","[""80caa937-3def-4c0e-b1d2-bb61e2608c49""]",Which sources directly support the allergy history?,8,0.0,True,selected_state_state_first route=state_first,942b5a6c-84b2-4f38-b9ff-f03936d195d2,0.525995588443153
841e0cc5-af82-4c0e-8b08-d39cc80fda73,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,341,"[""3a49520b-8fee-45f8-934d-9d52db21acf5""]","[""1177e1a4-51e2-4990-bc38-fd888aecfabd""]",Which sources directly support the allergy history?,9,0.42857142857142855,True,selected_state_state_first route=state_first,6ddd3051-80aa-40b4-8f2c-c2b1ffd69586,0.4779832518295693
841e0cc5-af82-4c0e-8b08-d39cc80fda73,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""c1b10f0c-5675-4c5f-bffc-f24e9f380099""]","[""30ecf6cb-e915-4566-9468-ad5b834180e2""]",Which sources directly support the allergy history?,10,0.42857142857142855,True,selected_state_state_first route=state_first,9ad2c7af-0d5d-4b5f-ac4b-a131aeec8a31,0.4779830688289255
841e0cc5-af82-4c0e-8b08-d39cc80fda73,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""862e42ef-ef0f-45c8-914f-bb85f145a2ae""]","[""558d1bd2-24e4-4468-8a81-903e4b20ebec""]",Which sources directly support the allergy history?,11,0.42857142857142855,True,selected_state_state_first route=state_first,aa1a29cc-de49-4105-b8d4-a688712344a8,0.4779825219440005
841e0cc5-af82-4c0e-8b08-d39cc80fda73,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,341,"[""f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e""]","[""4a0b2a0a-ecee-42f3-b1c4-1f81b342b65a""]",Which sources directly support the allergy history?,12,0.2857142857142857,True,selected_state_state_first route=state_first,1caf6a7c-292a-4b70-b87e-84ce9391b042,0.43118270405998943
841e0cc5-af82-4c0e-8b08-d39cc80fda73,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,341,"[""8debd3a9-7d56-4f30-8e39-6c382f8eac5f""]","[""11496469-88d2-4db6-ab67-b82d32a48660""]",Which sources directly support the allergy history?,13,0.2857142857142857,True,selected_state_state_first route=state_first,ea38eac6-6625-448f-8fb6-5e1ba7d7f342,0.43118055916228937
841e0cc5-af82-4c0e-8b08-d39cc80fda73,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,252,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f""]","[""6d06154b-c063-40d9-8bd8-1c52bf58d0dc""]",Which sources directly support the allergy history?,14,0.2857142857142857,True,selected_state_state_first route=state_first,5c447897-7406-4981-a6b0-709cfd7ae3ab,0.41012055913215784
841e0cc5-af82-4c0e-8b08-d39cc80fda73,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,257,"[""aa836cec-1a9e-4c3b-a670-d260c01136a5""]","[""cef39e89-6006-4b7e-9305-bda092667263""]",Which sources directly support the allergy history?,15,0.14285714285714285,True,selected_state_state_first route=state_first,144a0ce8-fcb1-45d6-b142-5989afc57175,0.3633232517985987
841e0cc5-af82-4c0e-8b08-d39cc80fda73,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,251,"[""df43e673-2678-44ab-86ee-2016f737e9cd""]","[""97a7ef47-6754-4cec-8585-97f258c856e9""]",Which sources directly support the allergy history?,16,0.14285714285714285,True,selected_state_state_first route=state_first,ba3c46c9-9a67-4550-987e-ac1feb267293,0.3633230687884208
e371bd82-286e-42eb-a79c-2d9bb7261706,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,231,"[""9fe1621d-2a1f-4690-96ba-cae5df236aec""]","[""55cb5740-453b-4357-be8c-ccc0b0990139""]","What was the effective date of the historical reaction, and when was it recorded in Sustha?",1,0.21428571428571427,True,selected_state_temporal_state route=temporal_state,52f07111-cf2f-49f9-9fea-e07e28bade89,0.6609951058948077
e371bd82-286e-42eb-a79c-2d9bb7261706,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,223,"[""66a24697-9176-49ad-a3c7-71d68813d9e1""]","[""92dfabfb-4b7b-4c54-942e-8e47758c0bcd""]","What was the effective date of the historical reaction, and when was it recorded in Sustha?",2,0.21428571428571427,True,selected_state_temporal_state route=temporal_state,0341f124-0ef7-4ce2-bcd0-c930227d03c4,0.660995105823672
e371bd82-286e-42eb-a79c-2d9bb7261706,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,224,"[""66e57bbe-fb68-43c7-810c-23a150eaae26""]","[""35e29a3d-244c-45e2-aa4d-0df7291a2e42""]","What was the effective date of the historical reaction, and when was it recorded in Sustha?",3,0.14285714285714285,True,selected_state_temporal_state route=temporal_state,bf6197ff-ec9f-4635-a327-0e15e9b78a0a,0.6309985579291427
e371bd82-286e-42eb-a79c-2d9bb7261706,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,190,"[""8dccc08a-484a-438f-ac5c-ac156ef18e9c""]","[""89497b29-dc6f-48ce-a253-2327de872a39""]","What was the effective date of the historical reaction, and when was it recorded in Sustha?",4,0.07142857142857142,True,selected_state_temporal_state route=temporal_state,02f79d21-5349-4201-a42c-23bc5f1ecf15,0.6009951058586815
e371bd82-286e-42eb-a79c-2d9bb7261706,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,210,"[""91dfb1e3-dff7-4b57-92d0-c42302361948""]","[""1c82875f-5201-409c-9f9c-e9724f7c78fc""]","What was the effective date of the historical reaction, and when was it recorded in Sustha?",5,0.14285714285714285,True,selected_state_temporal_state route=temporal_state,ec87a0d0-14f5-47b2-88b0-4b460a18710e,0.5859983232842263
e371bd82-286e-42eb-a79c-2d9bb7261706,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,183,"[""c0565441-cb26-4c90-ac56-6ae55e7d4dac""]","[""537c984a-9f53-4c38-a512-1aaad0fa627a""]","What was the effective date of the historical reaction, and when was it recorded in Sustha?",6,0.14285714285714285,True,selected_state_temporal_state route=temporal_state,36032e0b-0651-4e25-984f-c0dd8f9cb0f1,0.5859951057888072
e371bd82-286e-42eb-a79c-2d9bb7261706,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,207,"[""8bb866c4-e823-4913-b09f-0eec883daa68""]","[""80caa937-3def-4c0e-b1d2-bb61e2608c49""]","What was the effective date of the historical reaction, and when was it recorded in Sustha?",7,0.14285714285714285,True,selected_state_temporal_state route=temporal_state,942b5a6c-84b2-4f38-b9ff-f03936d195d2,0.58599510574406
